route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100001,144329,562518409,"Kinnear Seattle Center W","",0,7775019,11001004,0,101,1,1
100001,144329,562518429,"Downtown Seattle","",1,7775019,20001002,0,101,1,1
100001,144329,562518439,"Kinnear Seattle Center W","",0,7775083,11001004,0,101,1,1
100001,144329,562518469,"Kinnear Seattle Center W","",0,7775021,11001003,0,101,1,1
100001,144329,562518499,"Kinnear Seattle Center W","",0,7775024,11001004,0,101,1,1
100001,144329,562518509,"Kinnear Seattle Center W","",0,7775022,11001003,0,101,1,1
100001,144329,562518519,"Downtown Seattle","",1,7775083,20001002,0,101,1,1
100001,144329,562518539,"Kinnear Seattle Center W","",0,7775023,11001003,0,101,1,1
100001,144329,562518559,"Downtown Seattle","",1,7775021,20001002,0,101,1,1
100001,144329,562518579,"Kinnear Seattle Center W","",0,7775025,11001003,0,101,1,1
100001,144329,562518609,"Downtown Seattle","",1,7775024,20001002,0,101,1,1
100001,144329,562518619,"Downtown Seattle","",1,7775022,20001002,0,101,1,1
100001,144329,562518639,"Kinnear Seattle Center W","",0,7775084,11001003,0,101,1,1
100001,144329,562518659,"Kinnear Seattle Center W","",0,7775019,11001003,0,101,1,1
100001,144329,562518669,"Kinnear Seattle Center W","",0,7775026,11001003,0,101,1,1
100001,144329,562518679,"Downtown Seattle","",1,7775023,20001002,0,101,1,1
100001,144329,562518709,"Downtown Seattle","",1,7775025,20001002,0,101,1,1
100001,144329,562518739,"Downtown Seattle","",1,7775084,20001002,0,101,1,1
100001,144329,562518759,"Downtown Seattle","",1,7775019,20001002,0,101,1,1
100001,144329,562518779,"Kinnear Seattle Center W","",0,7775021,11001003,0,101,1,1
100001,144329,562518799,"Kinnear Seattle Center W","",0,7775083,11001003,0,101,1,1
100001,144329,562518819,"Kinnear Seattle Center W","",0,7775024,11001003,0,101,1,1
100001,144329,562518829,"Downtown Seattle","",1,7775026,20001002,0,101,1,1
100001,144329,562518849,"Downtown Seattle","",1,7775083,20001002,0,101,1,1
100001,144329,562518879,"Kinnear Seattle Center W","",0,7775022,11001003,0,101,1,1
100001,144329,562518889,"Kinnear Seattle Center W","",0,7775027,11001003,0,101,1,1
100001,144329,562518899,"Downtown Seattle","",1,7775021,20001002,0,101,1,1
100001,144329,562518939,"Kinnear Seattle Center W","",0,7775023,11001003,0,101,1,1
100001,144329,562518949,"Downtown Seattle","",1,7775024,20001002,0,101,1,1
100001,144329,562518959,"Kinnear Seattle Center W","",0,7775025,11001003,0,101,1,1
100001,144329,562519009,"Kinnear Seattle Center W","",0,7775084,11001003,0,101,1,1
100001,144329,562519019,"Downtown Seattle","",1,7775022,20001002,0,101,1,1
100001,144329,562519029,"Downtown Seattle","",1,7775027,20001002,0,101,1,1
100001,144329,562519059,"Kinnear Seattle Center W","",0,7775019,11001003,0,101,1,1
100001,144329,562519069,"Downtown Seattle","",1,7775023,20001002,0,101,1,1
100001,144329,562519089,"Downtown Seattle","",1,7775025,20001002,0,101,1,1
100001,144329,562519119,"Kinnear Seattle Center W","",0,7775020,11001003,0,101,1,1
100001,144329,562519129,"Downtown Seattle","",1,7775019,20001002,0,101,1,1
100001,144329,562519159,"Downtown Seattle","",1,7775084,20001002,0,101,1,1
100001,144329,562519179,"Kinnear Seattle Center W","",0,7775083,11001003,0,101,1,1
100001,144329,562519209,"Kinnear Seattle Center W","",0,7775021,11001003,0,101,1,1
100001,144329,562519239,"Downtown Seattle","",1,7775020,20001002,0,101,1,1
100001,144329,562519249,"Kinnear Seattle Center W","",0,7775024,11001003,0,101,1,1
100001,144329,562519259,"Downtown Seattle","",1,7775021,20001002,0,101,1,1
100001,144329,562519279,"Kinnear Seattle Center W","",0,7775027,11001003,0,101,1,1
100001,144329,562519289,"Downtown Seattle","",1,7775083,20001002,0,101,1,1
100001,144329,562519299,"Kinnear Seattle Center W","",0,7775022,11001003,0,101,1,1
100001,144329,562519339,"Downtown Seattle","",1,7775023,20001002,0,101,1,1
100001,144329,562519379,"Downtown Seattle","",1,7775024,20001002,0,101,1,1
100001,144329,562519389,"Kinnear Seattle Center W","",0,7775084,11001003,0,101,1,1
100001,144329,562519409,"Kinnear Seattle Center W","",0,7775023,11001003,0,101,1,1
100001,144329,562519429,"Downtown Seattle","",1,7775027,20001002,0,101,1,1
100001,144329,562519439,"Kinnear Seattle Center W","",0,7775019,11001003,0,101,1,1
100001,144329,562519469,"Downtown Seattle","",1,7775022,20001002,0,101,1,1
100001,144329,562519479,"Kinnear Seattle Center W","",0,7775025,11001003,0,101,1,1
100001,144329,562519519,"Downtown Seattle","",1,7775084,20001002,0,101,1,1
100001,144329,562519529,"Downtown Seattle","",1,7775025,20001002,0,101,1,1
100001,144329,562519549,"Kinnear Seattle Center W","",0,7775020,11001003,0,101,1,1
100001,144329,562519559,"Kinnear Seattle Center W","",0,7775021,11001003,0,101,1,1
100001,144329,562519579,"Kinnear Seattle Center W","",0,7775083,11001003,0,101,1,1
100001,144329,562519599,"Downtown Seattle","",1,7775019,20001002,0,101,1,1
100001,144329,562519629,"Kinnear Seattle Center W","",0,7775022,11001003,0,101,1,1
100001,144329,562519649,"Downtown Seattle","",1,7775021,20001002,0,101,1,1
100001,144329,562519659,"Kinnear Seattle Center W","",0,7775027,11001003,0,101,1,1
100001,144329,562519669,"Kinnear Seattle Center W","",0,7775023,11001003,0,101,1,1
100001,144329,562519679,"Kinnear Seattle Center W","",0,7775024,11001003,0,101,1,1
100001,144329,562519689,"Downtown Seattle","",1,7775083,20001002,0,101,1,1
100001,144329,562519709,"Downtown Seattle","",1,7775020,20001002,0,101,1,1
100001,144329,562519759,"Kinnear Seattle Center W","",0,7775025,11001003,0,101,1,1
100001,144329,562519779,"Downtown Seattle","",1,7775022,20001002,0,101,1,1
100001,144329,562519809,"Downtown Seattle","",1,7775024,20001002,0,101,1,1
100001,144329,562519829,"Downtown Seattle","",1,7775027,20001002,0,101,1,1
100001,144329,562519839,"Kinnear Seattle Center W","",0,7775084,11001003,0,101,1,1
100001,144329,562519859,"Downtown Seattle","",1,7775023,20001002,0,101,1,1
100001,144329,562519869,"Kinnear Seattle Center W","",0,7775019,11001003,0,101,1,1
100001,144329,562519889,"Downtown Seattle","",1,7775025,20001002,0,101,1,1
100001,144329,562519919,"Kinnear Seattle Center W","",0,7775082,11001004,0,101,1,1
100001,144329,562519929,"Kinnear Seattle Center W","",0,7775020,11001003,0,101,1,1
100001,144329,562519979,"Kinnear Seattle Center W","",0,7775083,11001003,0,101,1,1
100001,144329,562519989,"Downtown Seattle","",1,7775019,20001002,0,101,1,1
100001,144329,562519999,"Downtown Seattle","",1,7775084,20001002,0,101,1,1
100001,144329,562520009,"Kinnear Seattle Center W","",0,7775021,11001003,0,101,1,1
100001,144329,562520019,"Kinnear Seattle Center W","",0,7775024,11001003,0,101,1,1
100001,144329,562520029,"Kinnear Seattle Center W","",0,7775022,11001003,0,101,1,1
100001,144329,562520039,"Downtown Seattle","",1,7775082,20001002,0,101,1,1
100001,144329,562520089,"Kinnear Seattle Center W","",0,7775027,11001003,0,101,1,1
100001,144329,562520129,"Kinnear Seattle Center W","",0,7775023,11001003,0,101,1,1
100001,144329,562520139,"Downtown Seattle","",1,7775020,20001002,0,101,1,1
100001,144329,562520149,"Downtown Seattle","",1,7775083,20001002,0,101,1,1
100001,144329,562520179,"Kinnear Seattle Center W","",0,7775025,11001003,0,101,1,1
100001,144329,562520189,"Downtown Seattle","",1,7775021,20001002,0,101,1,1
100001,144329,562520209,"Downtown Seattle","",1,7775024,20001002,0,101,1,1
100001,144329,562520229,"Downtown Seattle","",1,7775027,20001005,0,101,1,1
100001,144329,562520249,"Kinnear Seattle Center W","",0,7775084,11001003,0,101,1,1
100001,144329,562520259,"Downtown Seattle","",1,7775022,20001002,0,101,1,1
100001,144329,562520269,"Kinnear Seattle Center W","",0,7775019,11001003,0,101,1,1
100001,144329,562520279,"Downtown Seattle","",1,7775023,20001002,0,101,1,1
100001,144329,562520329,"Kinnear Seattle Center W","",0,7775082,11001003,0,101,1,1
100001,144329,562520339,"Kinnear Seattle Center W","",0,7775020,11001003,0,101,1,1
100001,144329,562520369,"Downtown Seattle","",1,7775025,20001002,0,101,1,1
100001,144329,562520379,"Downtown Seattle","",1,7775019,20001002,0,101,1,1
100001,144329,562520429,"Kinnear Seattle Center W","",0,7775021,11001003,0,101,1,1
100001,144329,562520439,"Downtown Seattle","",1,7775082,20001005,0,101,1,1
100001,144329,562520449,"Downtown Seattle","",1,7775021,20001002,0,101,1,1
100001,144329,562520459,"Downtown Seattle","",1,7775084,20001005,0,101,1,1
100001,144329,562520479,"Kinnear Seattle Center W","",0,7775022,11001003,0,101,1,1
100001,144329,562520499,"Downtown Seattle","",1,7775020,20001002,0,101,1,1
100001,144329,562520519,"Downtown Seattle","",1,7775022,20001002,0,101,1,1
100001,144329,562520549,"Kinnear Seattle Center W","",0,7775025,11001003,0,101,1,1
100001,144329,562520559,"Kinnear Seattle Center W","",0,7775020,11001003,0,101,1,1
100001,144329,562520579,"Downtown Seattle","",1,7775025,20001002,0,101,1,1
100001,144329,562520609,"Downtown Seattle","",1,7775020,20001002,0,101,1,1
100001,144329,562520619,"Kinnear Seattle Center W","",0,7775021,11001003,0,101,1,1
100001,144329,562520639,"Kinnear Seattle Center W","",0,7775022,11001003,0,101,1,1
100001,144329,562520669,"Downtown Seattle","",1,7775021,20001002,0,101,1,1
100001,144329,562520679,"Kinnear Seattle Center W","",0,7775025,11001003,0,101,1,1
100001,144329,562520699,"Downtown Seattle","",1,7775022,20001002,0,101,1,1
100001,144329,562520729,"Downtown Seattle","",1,7775025,20001002,0,101,1,1
100001,144329,562520779,"Kinnear Seattle Center W","",0,7775026,11001003,0,101,1,1
100001,144329,562520789,"Downtown Seattle","",1,7775026,20001002,0,101,1,1
100001,144329,562520799,"Kinnear Seattle Center W","",0,7775026,11001003,0,101,1,1
100001,144329,562520829,"Downtown Seattle","",1,7775026,20001002,0,101,1,1
100001,144329,562520859,"Downtown Seattle","",1,7775026,20001002,0,101,1,1
100001,144329,562520869,"Kinnear Seattle Center W","",0,7775026,11001003,0,101,1,1
100001,144329,562520879,"Kinnear Seattle Center W","",0,7775026,11001003,0,101,1,1
100001,144329,562520899,"Downtown Seattle","",1,7775026,20001002,0,101,1,1
100001,144329,562520919,"Downtown Seattle","",1,7775026,20001002,0,101,1,1
100001,144329,562520929,"Kinnear Seattle Center W","",0,7775026,11001003,0,101,1,1
100001,144329,562520969,"Kinnear Seattle Center W","",0,7775020,11001003,0,101,1,1
100001,144329,562520979,"Downtown Seattle","",1,7775020,20001002,0,101,1,1
100001,144329,562521009,"Downtown Seattle","",1,7775026,20001002,0,101,1,1
100001,144329,562521039,"Kinnear Seattle Center W","",0,7775020,11001003,0,101,1,1
100001,144329,562521049,"Kinnear Seattle Center W","",0,7775026,11001003,0,101,1,1
100001,144329,562521069,"Downtown Seattle","",1,7775020,20001002,0,101,1,1
100001,32350,651985249,"Downtown Seattle","",1,7774860,20001005,0,101,1,1
100001,32350,651985269,"Kinnear Seattle Center W","",0,7774822,11001004,0,101,1,1
100001,32350,662837349,"Kinnear Seattle Center W","",0,7774862,11001003,0,101,1,1
100001,32350,662837449,"Kinnear Seattle Center W","",0,7774862,11001003,0,101,1,1
100001,32350,662837579,"Kinnear Seattle Center W","",0,7774822,11001003,0,101,1,1
100001,32350,662837599,"Kinnear Seattle Center W","",0,7774822,11001003,0,101,1,1
100001,32350,662837679,"Kinnear Seattle Center W","",0,7774822,11001003,0,101,1,1
100001,32350,662837799,"Kinnear Seattle Center W","",0,7774821,11001003,0,101,1,1
100001,32350,662837909,"Kinnear Seattle Center W","",0,7774821,11001003,0,101,1,1
100001,32350,662838279,"Kinnear Seattle Center W","",0,7774861,11001003,0,101,1,1
100001,32350,662838289,"Kinnear Seattle Center W","",0,7774861,11001003,0,101,1,1
100001,32350,662838509,"Kinnear Seattle Center W","",0,7774861,11001004,0,101,1,1
100001,32350,662838749,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32350,662838759,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32350,662838769,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32350,727424929,"Downtown Seattle","",1,7774862,20001002,0,101,1,1
100001,32350,727424949,"Kinnear Seattle Center W","",0,7774862,11001003,0,101,1,1
100001,32350,727424989,"Kinnear Seattle Center W","",0,7774862,11001003,0,101,1,1
100001,32350,727425029,"Downtown Seattle","",1,7774862,20001002,0,101,1,1
100001,32350,727425039,"Downtown Seattle","",1,7774862,20001002,0,101,1,1
100001,32350,727425059,"Downtown Seattle","",1,7774862,20001002,0,101,1,1
100001,32350,727425129,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425139,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425149,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425159,"Kinnear Seattle Center W","",0,7774822,11001003,0,101,1,1
100001,32350,727425169,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425239,"Kinnear Seattle Center W","",0,7774822,11001003,0,101,1,1
100001,32350,727425249,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425269,"Kinnear Seattle Center W","",0,7774862,11001003,0,101,1,1
100001,32350,727425289,"Downtown Seattle","",1,7774862,20001002,0,101,1,1
100001,32350,727425339,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425359,"Downtown Seattle","",1,7774862,20001002,0,101,1,1
100001,32350,727425369,"Kinnear Seattle Center W","",0,7774822,11001003,0,101,1,1
100001,32350,727425389,"Kinnear Seattle Center W","",0,7774821,11001003,0,101,1,1
100001,32350,727425399,"Downtown Seattle","",1,7774821,20001002,0,101,1,1
100001,32350,727425449,"Downtown Seattle","",1,7774821,20001002,0,101,1,1
100001,32350,727425459,"Kinnear Seattle Center W","",0,7774862,11001003,0,101,1,1
100001,32350,727425469,"Downtown Seattle","",1,7774821,20001002,0,101,1,1
100001,32350,727425499,"Downtown Seattle","",1,7774821,20001002,0,101,1,1
100001,32350,727425559,"Kinnear Seattle Center W","",0,7774821,11001003,0,101,1,1
100001,32350,727425569,"Downtown Seattle","",1,7774821,20001002,0,101,1,1
100001,32350,727425579,"Kinnear Seattle Center W","",0,7774821,11001003,0,101,1,1
100001,32350,727425619,"Downtown Seattle","",1,7774821,20001002,0,101,1,1
100001,32350,727425629,"Kinnear Seattle Center W","",0,7774822,11001003,0,101,1,1
100001,32350,727425659,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425669,"Kinnear Seattle Center W","",0,7774821,11001003,0,101,1,1
100001,32350,727425709,"Downtown Seattle","",1,7774862,20001002,0,101,1,1
100001,32350,727425719,"Downtown Seattle","",1,7774821,20001002,0,101,1,1
100001,32350,727425729,"Kinnear Seattle Center W","",0,7774862,11001003,0,101,1,1
100001,32350,727425749,"Downtown Seattle","",1,7774822,20001002,0,101,1,1
100001,32350,727425769,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727425779,"Kinnear Seattle Center W","",0,7774861,11001003,0,101,1,1
100001,32350,727425809,"Kinnear Seattle Center W","",0,7774861,11001003,0,101,1,1
100001,32350,727425829,"Kinnear Seattle Center W","",0,7774821,11001003,0,101,1,1
100001,32350,727425839,"Kinnear Seattle Center W","",0,7774861,11001003,0,101,1,1
100001,32350,727425849,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727425939,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727425949,"Kinnear Seattle Center W","",0,7774861,11001003,0,101,1,1
100001,32350,727425989,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727426009,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727426019,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727426039,"Kinnear Seattle Center W","",0,7774861,11001003,0,101,1,1
100001,32350,727426079,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727426099,"Downtown Seattle","",1,7774861,20001002,0,101,1,1
100001,32350,727426169,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32350,727426189,"Downtown Seattle","",1,7774860,20001002,0,101,1,1
100001,32350,727426199,"Downtown Seattle","",1,7774860,20001002,0,101,1,1
100001,32350,727426239,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32350,727426249,"Downtown Seattle","",1,7774860,20001002,0,101,1,1
100001,32350,727426269,"Downtown Seattle","",1,7774860,20001002,0,101,1,1
100001,32350,727426279,"Downtown Seattle","",1,7774860,20001002,0,101,1,1
100001,32350,727426309,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32350,727426319,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32350,727426359,"Downtown Seattle","",1,7774860,20001002,0,101,1,1
100001,32350,727426429,"Downtown Seattle","",1,7774860,20001002,0,101,1,1
100001,32350,727426449,"Kinnear Seattle Center W","",0,7774860,11001003,0,101,1,1
100001,32574,629479439,"Kinnear Seattle Center W","",0,7800510,11001004,0,101,1,1
100001,32574,629480789,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,629480819,"Downtown Seattle","",1,7800513,20001002,0,101,1,1
100001,32574,629480839,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,629480899,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,629480919,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727453199,"Downtown Seattle","",1,7800464,20001002,0,101,1,1
100001,32574,727453209,"Kinnear Seattle Center W","",0,7800464,11001003,0,101,1,1
100001,32574,727453229,"Kinnear Seattle Center W","",0,7800464,11001003,0,101,1,1
100001,32574,727453249,"Downtown Seattle","",1,7800464,20001002,0,101,1,1
100001,32574,727453269,"Downtown Seattle","",1,7800464,20001002,0,101,1,1
100001,32574,727453289,"Kinnear Seattle Center W","",0,7800464,11001003,0,101,1,1
100001,32574,727453389,"Kinnear Seattle Center W","",0,7800513,11001003,0,101,1,1
100001,32574,727453399,"Downtown Seattle","",1,7800513,20001002,0,101,1,1
100001,32574,727453449,"Downtown Seattle","",1,7800513,20001002,0,101,1,1
100001,32574,727453459,"Kinnear Seattle Center W","",0,7800513,11001003,0,101,1,1
100001,32574,727453479,"Kinnear Seattle Center W","",0,7800513,11001003,0,101,1,1
100001,32574,727453489,"Downtown Seattle","",1,7800513,20001002,0,101,1,1
100001,32574,727453519,"Downtown Seattle","",1,7800513,20001002,0,101,1,1
100001,32574,727453539,"Kinnear Seattle Center W","",0,7800513,11001003,0,101,1,1
100001,32574,727453549,"Kinnear Seattle Center W","",0,7800513,11001003,0,101,1,1
100001,32574,727453589,"Downtown Seattle","",1,7800513,20001002,0,101,1,1
100001,32574,727453599,"Kinnear Seattle Center W","",0,7800513,11001003,0,101,1,1
100001,32574,727453699,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,727453719,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727453729,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727453749,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,727453759,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727453769,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,727453809,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727453819,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,727453869,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,727453879,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727453889,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727453949,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727453959,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,727454059,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454069,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,727454109,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,727454129,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454149,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454159,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,727454179,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,727454209,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454239,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,727454249,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454259,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,727454279,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454309,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454349,"Downtown Seattle","",1,7800512,20001002,0,101,1,1
100001,32574,727454369,"Kinnear Seattle Center W","",0,7800512,11001003,0,101,1,1
100001,32574,727454379,"Downtown Seattle","",1,7800465,20001002,0,101,1,1
100001,32574,727454479,"Kinnear Seattle Center W","",0,7800465,11001003,0,101,1,1
100001,32574,727454499,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727454519,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454539,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454559,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727454609,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454619,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727454639,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454649,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454669,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727454689,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727454719,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454739,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727454759,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454799,"Kinnear Seattle Center W","",0,7800510,11001003,0,101,1,1
100001,32574,727454839,"Downtown Seattle","",1,7800510,20001002,0,101,1,1
100001,32574,727454889,"Downtown Seattle","",1,7800511,20001002,0,101,1,1
100001,32574,727454909,"Downtown Seattle","",1,7800511,20001002,0,101,1,1
100001,32574,727454929,"Downtown Seattle","",1,7800511,20001002,0,101,1,1
100001,32574,727454949,"Kinnear Seattle Center W","",0,7800511,11001003,0,101,1,1
100001,32574,727454969,"Kinnear Seattle Center W","",0,7800511,11001003,0,101,1,1
100001,32574,727455009,"Kinnear Seattle Center W","",0,7800511,11001003,0,101,1,1
100002,144329,675382869,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675382879,"Capitol Hill Via 15th Ave E","",0,7774973,11010006,0,101,1,1
100002,144329,675382889,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675382899,"Capitol Hill Via 15th Ave E","",0,7774973,11010006,0,101,1,1
100002,144329,675382909,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675382919,"Capitol Hill Via 15th Ave E","",0,7774973,11010006,0,101,1,1
100002,144329,675382929,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675382939,"Capitol Hill Via 15th Ave E","",0,7774973,11010006,0,101,1,1
100002,144329,675382949,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675382959,"Capitol Hill Via 15th Ave E","",0,7774973,11010006,0,101,1,1
100002,144329,675382969,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675382979,"Capitol Hill Via 15th Ave E","",0,7774973,11010006,0,101,1,1
100002,144329,675383759,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675383769,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675383779,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675383789,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675383799,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675383809,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675383899,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675383929,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675383939,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675383949,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675383959,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675383969,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675383979,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675383989,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675383999,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675384009,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675384019,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675384029,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675384039,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675384049,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675384059,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675384069,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675384079,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
100002,144329,675384089,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675384099,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384109,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384129,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675384189,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675384219,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384329,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384339,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384349,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384629,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675384639,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675384739,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675384749,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675384899,"Downtown Seattle","",1,7774972,20010004,0,101,1,1
100002,144329,675384939,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675384949,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384959,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384969,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675384989,"Downtown Seattle","",1,7774979,20010004,0,101,1,1
100002,144329,675384999,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675385109,"Downtown Seattle","",1,7774973,20010004,0,101,1,1
100002,144329,675385119,"Downtown Seattle","",1,7774971,20010004,0,101,1,1
