route_id,trip_id,service_id,trip_headsign,block_id,shape_id,drt_advance_book_min,peak_offpeak,boarding_type
1013,101390827250,20250827,To Lopez Island,91013E_69,1013,0.0,0,0
1013,101390827251,20250827,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390827252,20250827,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390827253,20250827,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390827254,20250827,To Lopez Island,91013E_38,1013,0.0,0,0
1013,101390827255,20250827,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390827256,20250827,To Lopez Island,91013E_69,1013,0.0,0,0
1013,101390827257,20250827,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390827258,20250827,To Lopez Island,91013E_38,1013,0.0,0,0
1013,101390828250,20250828,To Lopez Island,91013E_69,1013,0.0,0,0
1013,101390828251,20250828,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390828252,20250828,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390828253,20250828,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390828254,20250828,To Lopez Island,91013E_38,1013,0.0,0,0
1013,101390828255,20250828,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390828256,20250828,To Lopez Island,91013E_69,1013,0.0,0,0
1013,101390828257,20250828,To Lopez Island,91013E_33,1013,0.0,0,0
1013,101390828258,20250828,To Lopez Island,91013E_38,1013,0.0,0,0
1013,101390829250,20250829,To Lopez Island,69,1013,0.0,0,0
1013,101390829251,20250829,To Lopez Island,33,1013,0.0,0,0
1013,101390829252,20250829,To Lopez Island,33,1013,0.0,0,0
1013,101390829253,20250829,To Lopez Island,33,1013,0.0,0,0
1013,101390829254,20250829,To Lopez Island,38,1013,0.0,0,0
1013,101390829255,20250829,To Lopez Island,33,1013,0.0,0,0
1013,101390829256,20250829,To Lopez Island,69,1013,0.0,0,0
1013,101390829257,20250829,To Lopez Island,33,1013,0.0,0,0
1013,101390829258,20250829,To Lopez Island,38,1013,0.0,0,0
1013,101390830250,20250830,To Lopez Island,69,1013,0.0,0,0
1013,101390830251,20250830,To Lopez Island,33,1013,0.0,0,0
1013,101390830252,20250830,To Lopez Island,33,1013,0.0,0,0
1013,101390830253,20250830,To Lopez Island,33,1013,0.0,0,0
1013,101390830254,20250830,To Lopez Island,38,1013,0.0,0,0
1013,101390830255,20250830,To Lopez Island,33,1013,0.0,0,0
1013,101390830256,20250830,To Lopez Island,33,1013,0.0,0,0
1013,101390830257,20250830,To Lopez Island,38,1013,0.0,0,0
1013,101390831250,20250831,To Lopez Island,69,1013,0.0,0,0
1013,101390831251,20250831,To Lopez Island,33,1013,0.0,0,0
1013,101390831252,20250831,To Lopez Island,33,1013,0.0,0,0
1013,101390831253,20250831,To Lopez Island,33,1013,0.0,0,0
1013,101390831254,20250831,To Lopez Island,38,1013,0.0,0,0
1013,101390831255,20250831,To Lopez Island,33,1013,0.0,0,0
1013,101390831256,20250831,To Lopez Island,38,1013,0.0,0,0
1013,101390901250,20250901,To Lopez Island,69,1013,0.0,0,0
1013,101390901251,20250901,To Lopez Island,33,1013,0.0,0,0
1013,101390901252,20250901,To Lopez Island,33,1013,0.0,0,0
1013,101390901253,20250901,To Lopez Island,33,1013,0.0,0,0
1013,101390901254,20250901,To Lopez Island,38,1013,0.0,0,0
1013,101390901255,20250901,To Lopez Island,33,1013,0.0,0,0
1013,101390901256,20250901,To Lopez Island,38,1013,0.0,0,0
1013,101390902250,20250902,To Lopez Island,69,1013,0.0,0,0
1013,101390902251,20250902,To Lopez Island,33,1013,0.0,0,0
1013,101390902252,20250902,To Lopez Island,33,1013,0.0,0,0
1013,101390902253,20250902,To Lopez Island,33,1013,0.0,0,0
1013,101390902254,20250902,To Lopez Island,38,1013,0.0,0,0
1013,101390902255,20250902,To Lopez Island,33,1013,0.0,0,0
1013,101390902256,20250902,To Lopez Island,69,1013,0.0,0,0
1013,101390902257,20250902,To Lopez Island,33,1013,0.0,0,0
1013,101390902258,20250902,To Lopez Island,38,1013,0.0,0,0
1013,101390903250,20250903,To Lopez Island,69,1013,0.0,0,0
1013,101390903251,20250903,To Lopez Island,33,1013,0.0,0,0
1013,101390903252,20250903,To Lopez Island,33,1013,0.0,0,0
1013,101390903253,20250903,To Lopez Island,33,1013,0.0,0,0
1013,101390903254,20250903,To Lopez Island,38,1013,0.0,0,0
1013,101390903255,20250903,To Lopez Island,33,1013,0.0,0,0
1013,101390903256,20250903,To Lopez Island,69,1013,0.0,0,0
1013,101390903257,20250903,To Lopez Island,33,1013,0.0,0,0
1013,101390903258,20250903,To Lopez Island,38,1013,0.0,0,0
1013,101390904250,20250904,To Lopez Island,69,1013,0.0,0,0
1013,101390904251,20250904,To Lopez Island,33,1013,0.0,0,0
1013,101390904252,20250904,To Lopez Island,33,1013,0.0,0,0
1013,101390904253,20250904,To Lopez Island,33,1013,0.0,0,0
1013,101390904254,20250904,To Lopez Island,38,1013,0.0,0,0
1013,101390904255,20250904,To Lopez Island,33,1013,0.0,0,0
1013,101390904256,20250904,To Lopez Island,69,1013,0.0,0,0
1013,101390904257,20250904,To Lopez Island,33,1013,0.0,0,0
1013,101390904258,20250904,To Lopez Island,38,1013,0.0,0,0
1013,101390905250,20250905,To Lopez Island,69,1013,0.0,0,0
1013,101390905251,20250905,To Lopez Island,33,1013,0.0,0,0
1013,101390905252,20250905,To Lopez Island,33,1013,0.0,0,0
1013,101390905253,20250905,To Lopez Island,33,1013,0.0,0,0
1013,101390905254,20250905,To Lopez Island,38,1013,0.0,0,0
1013,101390905255,20250905,To Lopez Island,33,1013,0.0,0,0
1013,101390905256,20250905,To Lopez Island,69,1013,0.0,0,0
1013,101390905257,20250905,To Lopez Island,33,1013,0.0,0,0
1013,101390905258,20250905,To Lopez Island,38,1013,0.0,0,0
1013,101390906250,20250906,To Lopez Island,69,1013,0.0,0,0
1013,101390906251,20250906,To Lopez Island,33,1013,0.0,0,0
1013,101390906252,20250906,To Lopez Island,33,1013,0.0,0,0
1013,101390906253,20250906,To Lopez Island,33,1013,0.0,0,0
1013,101390906254,20250906,To Lopez Island,38,1013,0.0,0,0
1013,101390906255,20250906,To Lopez Island,33,1013,0.0,0,0
1013,101390906256,20250906,To Lopez Island,33,1013,0.0,0,0
1013,101390906257,20250906,To Lopez Island,38,1013,0.0,0,0
1013,101390907250,20250907,To Lopez Island,69,1013,0.0,0,0
1013,101390907251,20250907,To Lopez Island,33,1013,0.0,0,0
1013,101390907252,20250907,To Lopez Island,33,1013,0.0,0,0
1013,101390907253,20250907,To Lopez Island,33,1013,0.0,0,0
1013,101390907254,20250907,To Lopez Island,38,1013,0.0,0,0
1013,101390907255,20250907,To Lopez Island,33,1013,0.0,0,0
1013,101390907256,20250907,To Lopez Island,38,1013,0.0,0,0
1013,101390908250,20250908,To Lopez Island,69,1013,0.0,0,0
1013,101390908251,20250908,To Lopez Island,33,1013,0.0,0,0
1013,101390908252,20250908,To Lopez Island,33,1013,0.0,0,0
1013,101390908253,20250908,To Lopez Island,33,1013,0.0,0,0
1013,101390908254,20250908,To Lopez Island,38,1013,0.0,0,0
1013,101390908255,20250908,To Lopez Island,33,1013,0.0,0,0
1013,101390908256,20250908,To Lopez Island,69,1013,0.0,0,0
1013,101390908257,20250908,To Lopez Island,33,1013,0.0,0,0
1013,101390908258,20250908,To Lopez Island,38,1013,0.0,0,0
1013,101390909250,20250909,To Lopez Island,69,1013,0.0,0,0
1013,101390909251,20250909,To Lopez Island,33,1013,0.0,0,0
1013,101390909252,20250909,To Lopez Island,33,1013,0.0,0,0
1013,101390909253,20250909,To Lopez Island,33,1013,0.0,0,0
1013,101390909254,20250909,To Lopez Island,38,1013,0.0,0,0
1013,101390909255,20250909,To Lopez Island,33,1013,0.0,0,0
1013,101390909256,20250909,To Lopez Island,69,1013,0.0,0,0
1013,101390909257,20250909,To Lopez Island,33,1013,0.0,0,0
1013,101390909258,20250909,To Lopez Island,38,1013,0.0,0,0
1013,101390910250,20250910,To Lopez Island,69,1013,0.0,0,0
1013,101390910251,20250910,To Lopez Island,33,1013,0.0,0,0
1013,101390910252,20250910,To Lopez Island,33,1013,0.0,0,0
1013,101390910253,20250910,To Lopez Island,33,1013,0.0,0,0
1013,101390910254,20250910,To Lopez Island,38,1013,0.0,0,0
1013,101390910255,20250910,To Lopez Island,33,1013,0.0,0,0
1013,101390910256,20250910,To Lopez Island,69,1013,0.0,0,0
1013,101390910257,20250910,To Lopez Island,33,1013,0.0,0,0
1013,101390910258,20250910,To Lopez Island,38,1013,0.0,0,0
1013,101390911250,20250911,To Lopez Island,69,1013,0.0,0,0
1013,101390911251,20250911,To Lopez Island,33,1013,0.0,0,0
1013,101390911252,20250911,To Lopez Island,33,1013,0.0,0,0
1013,101390911253,20250911,To Lopez Island,33,1013,0.0,0,0
1013,101390911254,20250911,To Lopez Island,38,1013,0.0,0,0
1013,101390911255,20250911,To Lopez Island,33,1013,0.0,0,0
1013,101390911256,20250911,To Lopez Island,69,1013,0.0,0,0
1013,101390911257,20250911,To Lopez Island,33,1013,0.0,0,0
1013,101390911258,20250911,To Lopez Island,38,1013,0.0,0,0
1013,101390912250,20250912,To Lopez Island,69,1013,0.0,0,0
1013,101390912251,20250912,To Lopez Island,33,1013,0.0,0,0
1013,101390912252,20250912,To Lopez Island,33,1013,0.0,0,0
1013,101390912253,20250912,To Lopez Island,33,1013,0.0,0,0
1013,101390912254,20250912,To Lopez Island,38,1013,0.0,0,0
1013,101390912255,20250912,To Lopez Island,33,1013,0.0,0,0
1013,101390912256,20250912,To Lopez Island,69,1013,0.0,0,0
1013,101390912257,20250912,To Lopez Island,33,1013,0.0,0,0
1013,101390912258,20250912,To Lopez Island,38,1013,0.0,0,0
1013,101390913250,20250913,To Lopez Island,69,1013,0.0,0,0
1013,101390913251,20250913,To Lopez Island,33,1013,0.0,0,0
1013,101390913252,20250913,To Lopez Island,33,1013,0.0,0,0
1013,101390913253,20250913,To Lopez Island,33,1013,0.0,0,0
1013,101390913254,20250913,To Lopez Island,38,1013,0.0,0,0
1013,101390913255,20250913,To Lopez Island,33,1013,0.0,0,0
1013,101390913256,20250913,To Lopez Island,33,1013,0.0,0,0
1013,101390913257,20250913,To Lopez Island,38,1013,0.0,0,0
1013,101390914250,20250914,To Lopez Island,69,1013,0.0,0,0
1013,101390914251,20250914,To Lopez Island,33,1013,0.0,0,0
1013,101390914252,20250914,To Lopez Island,33,1013,0.0,0,0
1013,101390914253,20250914,To Lopez Island,33,1013,0.0,0,0
1013,101390914254,20250914,To Lopez Island,38,1013,0.0,0,0
1013,101390914255,20250914,To Lopez Island,33,1013,0.0,0,0
1013,101390914256,20250914,To Lopez Island,38,1013,0.0,0,0
1013,101390915250,20250915,To Lopez Island,69,1013,0.0,0,0
1013,101390915251,20250915,To Lopez Island,33,1013,0.0,0,0
1013,101390915252,20250915,To Lopez Island,33,1013,0.0,0,0
1013,101390915253,20250915,To Lopez Island,33,1013,0.0,0,0
1013,101390915254,20250915,To Lopez Island,38,1013,0.0,0,0
1013,101390915255,20250915,To Lopez Island,33,1013,0.0,0,0
1013,101390915256,20250915,To Lopez Island,69,1013,0.0,0,0
1013,101390915257,20250915,To Lopez Island,33,1013,0.0,0,0
1013,101390915258,20250915,To Lopez Island,38,1013,0.0,0,0
1013,101390916250,20250916,To Lopez Island,69,1013,0.0,0,0
1013,101390916251,20250916,To Lopez Island,33,1013,0.0,0,0
1013,101390916252,20250916,To Lopez Island,33,1013,0.0,0,0
1013,101390916253,20250916,To Lopez Island,33,1013,0.0,0,0
1013,101390916254,20250916,To Lopez Island,38,1013,0.0,0,0
1013,101390916255,20250916,To Lopez Island,33,1013,0.0,0,0
1013,101390916256,20250916,To Lopez Island,69,1013,0.0,0,0
1013,101390916257,20250916,To Lopez Island,33,1013,0.0,0,0
1013,101390916258,20250916,To Lopez Island,38,1013,0.0,0,0
1013,101390917250,20250917,To Lopez Island,69,1013,0.0,0,0
1013,101390917251,20250917,To Lopez Island,33,1013,0.0,0,0
1013,101390917252,20250917,To Lopez Island,33,1013,0.0,0,0
1013,101390917253,20250917,To Lopez Island,33,1013,0.0,0,0
1013,101390917254,20250917,To Lopez Island,38,1013,0.0,0,0
1013,101390917255,20250917,To Lopez Island,33,1013,0.0,0,0
1013,101390917256,20250917,To Lopez Island,69,1013,0.0,0,0
1013,101390917257,20250917,To Lopez Island,33,1013,0.0,0,0
1013,101390917258,20250917,To Lopez Island,38,1013,0.0,0,0
1013,101390918250,20250918,To Lopez Island,69,1013,0.0,0,0
1013,101390918251,20250918,To Lopez Island,33,1013,0.0,0,0
1013,101390918252,20250918,To Lopez Island,33,1013,0.0,0,0
1013,101390918253,20250918,To Lopez Island,33,1013,0.0,0,0
1013,101390918254,20250918,To Lopez Island,38,1013,0.0,0,0
1013,101390918255,20250918,To Lopez Island,33,1013,0.0,0,0
1013,101390918256,20250918,To Lopez Island,69,1013,0.0,0,0
1013,101390918257,20250918,To Lopez Island,33,1013,0.0,0,0
1013,101390918258,20250918,To Lopez Island,38,1013,0.0,0,0
1013,101390919250,20250919,To Lopez Island,69,1013,0.0,0,0
1013,101390919251,20250919,To Lopez Island,33,1013,0.0,0,0
1013,101390919252,20250919,To Lopez Island,33,1013,0.0,0,0
1013,101390919253,20250919,To Lopez Island,33,1013,0.0,0,0
1013,101390919254,20250919,To Lopez Island,38,1013,0.0,0,0
1013,101390919255,20250919,To Lopez Island,33,1013,0.0,0,0
1013,101390919256,20250919,To Lopez Island,69,1013,0.0,0,0
1013,101390919257,20250919,To Lopez Island,33,1013,0.0,0,0
1013,101390919258,20250919,To Lopez Island,38,1013,0.0,0,0
1013,101390920250,20250920,To Lopez Island,69,1013,0.0,0,0
1013,101390920251,20250920,To Lopez Island,33,1013,0.0,0,0
1013,101390920252,20250920,To Lopez Island,33,1013,0.0,0,0
1013,101390920253,20250920,To Lopez Island,33,1013,0.0,0,0
1013,101390920254,20250920,To Lopez Island,38,1013,0.0,0,0
1013,101390920255,20250920,To Lopez Island,33,1013,0.0,0,0
1013,101390920256,20250920,To Lopez Island,33,1013,0.0,0,0
1013,101390920257,20250920,To Lopez Island,38,1013,0.0,0,0
1013,101390921250,20250921,To Lopez Island,69,1013,0.0,0,0
1013,101390921251,20250921,To Lopez Island,33,1013,0.0,0,0
1013,101390921252,20250921,To Lopez Island,2,1013,0.0,0,0
1013,101390921253,20250921,To Lopez Island,33,1013,0.0,0,0
1013,101390921254,20250921,To Lopez Island,33,1013,0.0,0,0
1013,101390921255,20250921,To Lopez Island,2,1013,0.0,0,0
1013,101390921256,20250921,To Lopez Island,33,1013,0.0,0,0
1013,101390921257,20250921,To Lopez Island,69,1013,0.0,0,0
1013,101390921258,20250921,To Lopez Island,2,1013,0.0,0,0
1013,101390922250,20250922,To Lopez Island,38,1013,0.0,0,0
1013,101390922251,20250922,To Lopez Island,33,1013,0.0,0,0
1013,101390922252,20250922,To Lopez Island,69,1013,0.0,0,0
1013,101390922253,20250922,To Lopez Island,33,1013,0.0,0,0
1013,101390922254,20250922,To Lopez Island,33,1013,0.0,0,0
1013,101390922255,20250922,To Lopez Island,33,1013,0.0,0,0
1013,101390922256,20250922,To Lopez Island,69,1013,0.0,0,0
1013,101390922257,20250922,To Lopez Island,33,1013,0.0,0,0
1013,101390922258,20250922,To Lopez Island,38,1013,0.0,0,0
1013,101390922259,20250922,To Lopez Island,69,1013,0.0,0,0
1013,101390923250,20250923,To Lopez Island,38,1013,0.0,0,0
1013,101390923251,20250923,To Lopez Island,33,1013,0.0,0,0
1013,101390923252,20250923,To Lopez Island,69,1013,0.0,0,0
1013,101390923253,20250923,To Lopez Island,33,1013,0.0,0,0
1013,101390923254,20250923,To Lopez Island,33,1013,0.0,0,0
1013,101390923255,20250923,To Lopez Island,33,1013,0.0,0,0
1013,101390923256,20250923,To Lopez Island,69,1013,0.0,0,0
1013,101390923257,20250923,To Lopez Island,33,1013,0.0,0,0
1013,101390923258,20250923,To Lopez Island,38,1013,0.0,0,0
1013,101390923259,20250923,To Lopez Island,69,1013,0.0,0,0
1013,101390924250,20250924,To Lopez Island,38,1013,0.0,0,0
1013,101390924251,20250924,To Lopez Island,33,1013,0.0,0,0
1013,101390924252,20250924,To Lopez Island,69,1013,0.0,0,0
1013,101390924253,20250924,To Lopez Island,33,1013,0.0,0,0
1013,101390924254,20250924,To Lopez Island,33,1013,0.0,0,0
1013,101390924255,20250924,To Lopez Island,33,1013,0.0,0,0
1013,101390924256,20250924,To Lopez Island,69,1013,0.0,0,0
1013,101390924257,20250924,To Lopez Island,33,1013,0.0,0,0
1013,101390924258,20250924,To Lopez Island,38,1013,0.0,0,0
1013,101390924259,20250924,To Lopez Island,69,1013,0.0,0,0
1013,101390925250,20250925,To Lopez Island,38,1013,0.0,0,0
1013,101390925251,20250925,To Lopez Island,33,1013,0.0,0,0
1013,101390925252,20250925,To Lopez Island,69,1013,0.0,0,0
1013,101390925253,20250925,To Lopez Island,33,1013,0.0,0,0
1013,101390925254,20250925,To Lopez Island,33,1013,0.0,0,0
1013,101390925255,20250925,To Lopez Island,33,1013,0.0,0,0
1013,101390925256,20250925,To Lopez Island,69,1013,0.0,0,0
1013,101390925257,20250925,To Lopez Island,33,1013,0.0,0,0
1013,101390925258,20250925,To Lopez Island,38,1013,0.0,0,0
1013,101390925259,20250925,To Lopez Island,69,1013,0.0,0,0
1013,101390926250,20250926,To Lopez Island,38,1013,0.0,0,0
1013,101390926251,20250926,To Lopez Island,33,1013,0.0,0,0
1013,101390926252,20250926,To Lopez Island,69,1013,0.0,0,0
1013,101390926253,20250926,To Lopez Island,33,1013,0.0,0,0
1013,101390926254,20250926,To Lopez Island,33,1013,0.0,0,0
1013,101390926255,20250926,To Lopez Island,33,1013,0.0,0,0
1013,101390926256,20250926,To Lopez Island,69,1013,0.0,0,0
1013,101390926257,20250926,To Lopez Island,33,1013,0.0,0,0
1013,101390926258,20250926,To Lopez Island,38,1013,0.0,0,0
1013,101390926259,20250926,To Lopez Island,69,1013,0.0,0,0
1013,101390927250,20250927,To Lopez Island,38,1013,0.0,0,0
1013,101390927251,20250927,To Lopez Island,33,1013,0.0,0,0
1013,101390927252,20250927,To Lopez Island,69,1013,0.0,0,0
1013,101390927253,20250927,To Lopez Island,33,1013,0.0,0,0
1013,101390927254,20250927,To Lopez Island,33,1013,0.0,0,0
1013,101390927255,20250927,To Lopez Island,33,1013,0.0,0,0
1013,101390927256,20250927,To Lopez Island,69,1013,0.0,0,0
1013,101390927257,20250927,To Lopez Island,33,1013,0.0,0,0
1013,101390927258,20250927,To Lopez Island,38,1013,0.0,0,0
1013,101390927259,20250927,To Lopez Island,69,1013,0.0,0,0
1013,101390928250,20250928,To Lopez Island,38,1013,0.0,0,0
1013,101390928251,20250928,To Lopez Island,33,1013,0.0,0,0
1013,101390928252,20250928,To Lopez Island,69,1013,0.0,0,0
1013,101390928253,20250928,To Lopez Island,33,1013,0.0,0,0
1013,101390928254,20250928,To Lopez Island,33,1013,0.0,0,0
1013,101390928255,20250928,To Lopez Island,69,1013,0.0,0,0
1013,101390928256,20250928,To Lopez Island,33,1013,0.0,0,0
1013,101390928257,20250928,To Lopez Island,38,1013,0.0,0,0
1013,101390928258,20250928,To Lopez Island,69,1013,0.0,0,0
1013,101390929250,20250929,To Lopez Island,38,1013,0.0,0,0
1013,101390929251,20250929,To Lopez Island,33,1013,0.0,0,0
1013,101390929252,20250929,To Lopez Island,69,1013,0.0,0,0
1013,101390929253,20250929,To Lopez Island,33,1013,0.0,0,0
1013,101390929254,20250929,To Lopez Island,33,1013,0.0,0,0
1013,101390929255,20250929,To Lopez Island,33,1013,0.0,0,0
1013,101390929256,20250929,To Lopez Island,69,1013,0.0,0,0
1013,101390929257,20250929,To Lopez Island,33,1013,0.0,0,0
1013,101390929258,20250929,To Lopez Island,38,1013,0.0,0,0
1013,101390929259,20250929,To Lopez Island,69,1013,0.0,0,0
1013,101390930250,20250930,To Lopez Island,38,1013,0.0,0,0
1013,101390930251,20250930,To Lopez Island,33,1013,0.0,0,0
1013,101390930252,20250930,To Lopez Island,69,1013,0.0,0,0
1013,101390930253,20250930,To Lopez Island,33,1013,0.0,0,0
1013,101390930254,20250930,To Lopez Island,33,1013,0.0,0,0
1013,101390930255,20250930,To Lopez Island,33,1013,0.0,0,0
1013,101390930256,20250930,To Lopez Island,69,1013,0.0,0,0
1013,101390930257,20250930,To Lopez Island,33,1013,0.0,0,0
1013,101390930258,20250930,To Lopez Island,38,1013,0.0,0,0
1013,101390930259,20250930,To Lopez Island,69,1013,0.0,0,0
1013,101391001250,20251001,To Lopez Island,38,1013,0.0,0,0
1013,101391001251,20251001,To Lopez Island,33,1013,0.0,0,0
1013,101391001252,20251001,To Lopez Island,69,1013,0.0,0,0
1013,101391001253,20251001,To Lopez Island,33,1013,0.0,0,0
1013,101391001254,20251001,To Lopez Island,33,1013,0.0,0,0
1013,101391001255,20251001,To Lopez Island,33,1013,0.0,0,0
1013,101391001256,20251001,To Lopez Island,69,1013,0.0,0,0
1013,101391001257,20251001,To Lopez Island,33,1013,0.0,0,0
1013,101391001258,20251001,To Lopez Island,38,1013,0.0,0,0
1013,101391001259,20251001,To Lopez Island,69,1013,0.0,0,0
1013,101391002250,20251002,To Lopez Island,38,1013,0.0,0,0
1013,101391002251,20251002,To Lopez Island,33,1013,0.0,0,0
1013,101391002252,20251002,To Lopez Island,69,1013,0.0,0,0
1013,101391002253,20251002,To Lopez Island,33,1013,0.0,0,0
1013,101391002254,20251002,To Lopez Island,33,1013,0.0,0,0
1013,101391002255,20251002,To Lopez Island,33,1013,0.0,0,0
1013,101391002256,20251002,To Lopez Island,69,1013,0.0,0,0
1013,101391002257,20251002,To Lopez Island,33,1013,0.0,0,0
1013,101391002258,20251002,To Lopez Island,38,1013,0.0,0,0
1013,101391002259,20251002,To Lopez Island,69,1013,0.0,0,0
1013,101391003250,20251003,To Lopez Island,38,1013,0.0,0,0
1013,101391003251,20251003,To Lopez Island,33,1013,0.0,0,0
1013,101391003252,20251003,To Lopez Island,69,1013,0.0,0,0
1013,101391003253,20251003,To Lopez Island,33,1013,0.0,0,0
1013,101391003254,20251003,To Lopez Island,33,1013,0.0,0,0
1013,101391003255,20251003,To Lopez Island,33,1013,0.0,0,0
1013,101391003256,20251003,To Lopez Island,69,1013,0.0,0,0
1013,101391003257,20251003,To Lopez Island,33,1013,0.0,0,0
1013,101391003258,20251003,To Lopez Island,38,1013,0.0,0,0
1013,101391003259,20251003,To Lopez Island,69,1013,0.0,0,0
1013,101391004250,20251004,To Lopez Island,38,1013,0.0,0,0
1013,101391004251,20251004,To Lopez Island,33,1013,0.0,0,0
1013,101391004252,20251004,To Lopez Island,69,1013,0.0,0,0
1013,101391004253,20251004,To Lopez Island,33,1013,0.0,0,0
1013,101391004254,20251004,To Lopez Island,33,1013,0.0,0,0
1013,101391004255,20251004,To Lopez Island,33,1013,0.0,0,0
1013,101391004256,20251004,To Lopez Island,69,1013,0.0,0,0
1013,101391004257,20251004,To Lopez Island,33,1013,0.0,0,0
1013,101391004258,20251004,To Lopez Island,38,1013,0.0,0,0
1013,101391004259,20251004,To Lopez Island,69,1013,0.0,0,0
1013,101391005250,20251005,To Lopez Island,38,1013,0.0,0,0
1013,101391005251,20251005,To Lopez Island,33,1013,0.0,0,0
1013,101391005252,20251005,To Lopez Island,69,1013,0.0,0,0
1013,101391005253,20251005,To Lopez Island,33,1013,0.0,0,0
1013,101391005254,20251005,To Lopez Island,33,1013,0.0,0,0
1013,101391005255,20251005,To Lopez Island,69,1013,0.0,0,0
1013,101391005256,20251005,To Lopez Island,33,1013,0.0,0,0
1013,101391005257,20251005,To Lopez Island,38,1013,0.0,0,0
1013,101391005258,20251005,To Lopez Island,69,1013,0.0,0,0
1013,101391006250,20251006,To Lopez Island,38,1013,0.0,0,0
1013,101391006251,20251006,To Lopez Island,33,1013,0.0,0,0
1013,101391006252,20251006,To Lopez Island,69,1013,0.0,0,0
1013,101391006253,20251006,To Lopez Island,33,1013,0.0,0,0
1013,101391006254,20251006,To Lopez Island,33,1013,0.0,0,0
1013,101391006255,20251006,To Lopez Island,33,1013,0.0,0,0
1013,101391006256,20251006,To Lopez Island,69,1013,0.0,0,0
1013,101391006257,20251006,To Lopez Island,33,1013,0.0,0,0
1013,101391006258,20251006,To Lopez Island,38,1013,0.0,0,0
1013,101391006259,20251006,To Lopez Island,69,1013,0.0,0,0
1013,101391007250,20251007,To Lopez Island,38,1013,0.0,0,0
1013,101391007251,20251007,To Lopez Island,33,1013,0.0,0,0
1013,101391007252,20251007,To Lopez Island,69,1013,0.0,0,0
1013,101391007253,20251007,To Lopez Island,33,1013,0.0,0,0
1013,101391007254,20251007,To Lopez Island,33,1013,0.0,0,0
1013,101391007255,20251007,To Lopez Island,33,1013,0.0,0,0
1013,101391007256,20251007,To Lopez Island,69,1013,0.0,0,0
1013,101391007257,20251007,To Lopez Island,33,1013,0.0,0,0
1013,101391007258,20251007,To Lopez Island,38,1013,0.0,0,0
1013,101391007259,20251007,To Lopez Island,69,1013,0.0,0,0
1013,101391008250,20251008,To Lopez Island,38,1013,0.0,0,0
1013,101391008251,20251008,To Lopez Island,33,1013,0.0,0,0
1013,101391008252,20251008,To Lopez Island,69,1013,0.0,0,0
1013,101391008253,20251008,To Lopez Island,33,1013,0.0,0,0
1013,101391008254,20251008,To Lopez Island,33,1013,0.0,0,0
1013,101391008255,20251008,To Lopez Island,33,1013,0.0,0,0
1013,101391008256,20251008,To Lopez Island,69,1013,0.0,0,0
1013,101391008257,20251008,To Lopez Island,33,1013,0.0,0,0
1013,101391008258,20251008,To Lopez Island,38,1013,0.0,0,0
1013,101391008259,20251008,To Lopez Island,69,1013,0.0,0,0
1013,101391009250,20251009,To Lopez Island,38,1013,0.0,0,0
1013,101391009251,20251009,To Lopez Island,33,1013,0.0,0,0
1013,101391009252,20251009,To Lopez Island,69,1013,0.0,0,0
1013,101391009253,20251009,To Lopez Island,33,1013,0.0,0,0
1013,101391009254,20251009,To Lopez Island,33,1013,0.0,0,0
1013,101391009255,20251009,To Lopez Island,33,1013,0.0,0,0
1013,101391009256,20251009,To Lopez Island,69,1013,0.0,0,0
1013,101391009257,20251009,To Lopez Island,33,1013,0.0,0,0
1013,101391009258,20251009,To Lopez Island,38,1013,0.0,0,0
1013,101391009259,20251009,To Lopez Island,69,1013,0.0,0,0
1013,101391010250,20251010,To Lopez Island,38,1013,0.0,0,0
1013,101391010251,20251010,To Lopez Island,33,1013,0.0,0,0
1013,101391010252,20251010,To Lopez Island,69,1013,0.0,0,0
1013,101391010253,20251010,To Lopez Island,33,1013,0.0,0,0
1013,101391010254,20251010,To Lopez Island,33,1013,0.0,0,0
1013,101391010255,20251010,To Lopez Island,33,1013,0.0,0,0
1013,101391010256,20251010,To Lopez Island,69,1013,0.0,0,0
1013,101391010257,20251010,To Lopez Island,33,1013,0.0,0,0
1013,101391010258,20251010,To Lopez Island,38,1013,0.0,0,0
1013,101391010259,20251010,To Lopez Island,69,1013,0.0,0,0
1013,101391011250,20251011,To Lopez Island,38,1013,0.0,0,0
1013,101391011251,20251011,To Lopez Island,33,1013,0.0,0,0
1013,101391011252,20251011,To Lopez Island,69,1013,0.0,0,0
1013,101391011253,20251011,To Lopez Island,33,1013,0.0,0,0
1013,101391011254,20251011,To Lopez Island,33,1013,0.0,0,0
1013,101391011255,20251011,To Lopez Island,33,1013,0.0,0,0
1013,101391011256,20251011,To Lopez Island,69,1013,0.0,0,0
1013,101391011257,20251011,To Lopez Island,33,1013,0.0,0,0
1013,101391011258,20251011,To Lopez Island,38,1013,0.0,0,0
1013,101391011259,20251011,To Lopez Island,69,1013,0.0,0,0
